coupon_uid,household_key,CAMPAIGN,COUPON_UPC,day_issued,day_expired,day_redeemed,duration,event,classification_1,classification_2,classification_3,HOMEOWNER_DESC,classification_5,classification_4,KID_CATEGORY_DESC
46243,2224,12,10000089074,477,509,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46244,2224,12,57680000025,477,509,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46245,2224,25,52840000033,659,691,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46246,2224,25,54900050082,659,691,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46247,2224,25,52700012033,659,691,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46248,2224,25,54116500036,659,691,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46249,2224,25,58768484040,659,691,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46250,2224,25,51200000009,659,691,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46251,2224,25,57756765034,659,691,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46252,2224,25,57797520075,659,691,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46253,2224,25,52100000076,659,691,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46254,2224,25,52900020076,659,691,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46255,2224,25,51090044076,659,691,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46256,2224,25,53400022076,659,691,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46257,2224,25,54132220050,659,691,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46258,2224,25,54460080082,659,691,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46259,2224,25,52100023030,659,691,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46260,2224,25,10000085498,659,691,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46261,2224,25,57192110076,659,691,,32.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46262,2224,20,54100014076,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46263,2224,20,50834600078,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46264,2224,20,54589371155,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46265,2224,20,54100027032,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46266,2224,20,51111122076,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46267,2224,20,51111122077,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46268,2224,20,57940033055,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46269,2224,20,54589371176,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46270,2224,20,53620010028,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46271,2224,20,51111131075,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46272,2224,20,51111131077,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46273,2224,20,51111120076,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46274,2224,20,51111120078,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46275,2224,20,54589399255,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46276,2224,20,54589321176,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46277,2224,20,54589321177,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46278,2224,20,54589353176,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46279,2224,20,54589353178,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46280,2224,20,54100024032,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46281,2224,20,54800110055,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46282,2224,20,54589399275,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46283,2224,20,54589399277,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46284,2224,20,50052110076,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46285,2224,20,50052110078,615,685,,70.0,0,Age Group1,Z,Level12,Homeowner,Group2,1,None/Unknown
46286,2225,9,52100000033,435,467,,32.0,0,,,,,,,
46287,2225,9,10000085378,435,467,,32.0,0,,,,,,,
46288,2225,9,10000085380,435,467,,32.0,0,,,,,,,
46289,2225,9,52840042077,435,467,,32.0,0,,,,,,,
46290,2225,9,53160410087,435,467,,32.0,0,,,,,,,
46291,2225,9,10000089064,435,467,,32.0,0,,,,,,,
46292,2225,9,55004910025,435,467,,32.0,0,,,,,,,
46293,2225,9,52550075176,435,467,,32.0,0,,,,,,,
46294,2225,9,50834620078,435,467,,32.0,0,,,,,,,
46295,2225,9,51600070033,435,467,,32.0,0,,,,,,,
46296,2225,9,54300026033,435,467,,32.0,0,,,,,,,
46297,2225,9,53700060051,435,467,,32.0,0,,,,,,,
46298,2225,9,53800050033,435,467,,32.0,0,,,,,,,
46299,2225,9,57064021233,435,467,,32.0,0,,,,,,,
46300,2225,9,52100061076,435,467,,32.0,0,,,,,,,
46301,2225,9,54850011033,435,467,,32.0,0,,,,,,,
46302,2225,9,52580010042,435,467,,32.0,0,,,,,,,
46303,2225,9,51380041309,435,467,,32.0,0,,,,,,,
46304,2225,23,54400000032,646,684,,38.0,0,,,,,,,
46305,2225,23,55200017313,646,684,,38.0,0,,,,,,,
46306,2225,23,54060060033,646,684,,38.0,0,,,,,,,
46307,2225,23,55100000033,646,684,,38.0,0,,,,,,,
46308,2225,23,57027211076,646,684,,38.0,0,,,,,,,
46309,2225,23,53000000036,646,684,,38.0,0,,,,,,,
46310,2225,23,55928320070,646,684,,38.0,0,,,,,,,
46311,2225,23,55420811176,646,684,,38.0,0,,,,,,,
46312,2225,23,51380040009,646,684,,38.0,0,,,,,,,
46313,2225,23,50057331082,646,684,,38.0,0,,,,,,,
46314,2225,23,51200000076,646,684,,38.0,0,,,,,,,
46315,2225,23,59108312076,646,684,,38.0,0,,,,,,,
46316,2225,23,54850010033,646,684,,38.0,0,,,,,,,
46317,2225,23,52840000082,646,684,,38.0,0,,,,,,,
46318,2225,23,10000085491,646,684,,38.0,0,,,,,,,
46319,2225,23,50000540082,646,684,,38.0,0,,,,,,,
46320,2225,23,10000085493,646,684,,38.0,0,,,,,,,
46321,2225,23,10000085490,646,684,,38.0,0,,,,,,,
46322,2226,5,53600010082,377,411,,34.0,0,,,,,,,
46323,2226,5,50813700076,377,411,,34.0,0,,,,,,,
46324,2226,5,56025876174,377,411,,34.0,0,,,,,,,
46325,2226,5,55000051087,377,411,,34.0,0,,,,,,,
46326,2226,5,51300010013,377,411,,34.0,0,,,,,,,
46327,2226,5,55220010013,377,411,,34.0,0,,,,,,,
46328,2226,5,53700048182,377,411,,34.0,0,,,,,,,
46329,2226,5,57007440087,377,411,,34.0,0,,,,,,,
46330,2226,5,58374400087,377,411,,34.0,0,,,,,,,
46331,2226,5,57410101082,377,411,,34.0,0,,,,,,,
46332,2226,5,51500050013,377,411,,34.0,0,,,,,,,
46333,2226,10,54589314178,463,495,,32.0,0,,,,,,,
46334,2226,10,57109130055,463,495,,32.0,0,,,,,,,
46335,2226,10,50813700076,463,495,,32.0,0,,,,,,,
46336,2226,10,10000085370,463,495,,32.0,0,,,,,,,
46337,2226,10,10000089072,463,495,,32.0,0,,,,,,,
46338,2226,10,53600000082,463,495,,32.0,0,,,,,,,
46339,2226,10,51300010013,463,495,,32.0,0,,,,,,,
46340,2226,10,55220010013,463,495,,32.0,0,,,,,,,
46341,2226,10,53700048182,463,495,,32.0,0,,,,,,,
46342,2226,10,57007444182,463,495,,32.0,0,,,,,,,
46343,2226,10,51500059033,463,495,,32.0,0,,,,,,,
46344,2226,10,54110030074,463,495,,32.0,0,,,,,,,
46345,2226,10,50813713084,463,495,,32.0,0,,,,,,,
46346,2226,10,57410101082,463,495,,32.0,0,,,,,,,
46347,2226,17,54280011660,575,607,,32.0,0,,,,,,,
46348,2226,17,54369530009,575,607,,32.0,0,,,,,,,
46349,2226,17,57045970076,575,607,,32.0,0,,,,,,,
46350,2226,17,57336970013,575,607,,32.0,0,,,,,,,
46351,2226,17,54670400033,575,607,,32.0,0,,,,,,,
46352,2226,17,55100055075,575,607,,32.0,0,,,,,,,
46353,2226,17,53450058040,575,607,,32.0,0,,,,,,,
46354,2226,17,53760020032,575,607,,32.0,0,,,,,,,
46355,2226,17,53620064076,575,607,,32.0,0,,,,,,,
46356,2226,17,51785400013,575,607,,32.0,0,,,,,,,
46357,2226,17,57790030032,575,607,,32.0,0,,,,,,,
46358,2226,17,53800030050,575,607,,32.0,0,,,,,,,
46359,2226,17,57756765034,575,607,,32.0,0,,,,,,,
46360,2226,17,10000089195,575,607,,32.0,0,,,,,,,
46361,2226,17,54440020076,575,607,,32.0,0,,,,,,,
46362,2226,17,54440020077,575,607,,32.0,0,,,,,,,
46363,2226,17,10000089194,575,607,,32.0,0,,,,,,,
46364,2226,17,51800050033,575,607,,32.0,0,,,,,,,
46365,2226,17,52732670076,575,607,,32.0,0,,,,,,,
46366,2226,19,57007451076,603,635,,32.0,0,,,,,,,
46367,2226,19,51500050013,603,635,,32.0,0,,,,,,,
46368,2226,19,53600010087,603,635,,32.0,0,,,,,,,
46369,2226,19,51500050033,603,635,,32.0,0,,,,,,,
46370,2226,19,57007440082,603,635,,32.0,0,,,,,,,
46371,2226,19,55220010013,603,635,,32.0,0,,,,,,,
46372,2226,19,57007461076,603,635,,32.0,0,,,,,,,
46373,2226,19,53700048182,603,635,,32.0,0,,,,,,,
46374,2226,19,57410101082,603,635,,32.0,0,,,,,,,
46375,2226,19,50008710076,603,635,,32.0,0,,,,,,,
46376,2226,19,51300010013,603,635,,32.0,0,,,,,,,
46377,2226,21,57667010176,624,656,,32.0,0,,,,,,,
46378,2226,21,57027722976,624,656,,32.0,0,,,,,,,
46379,2226,21,54179010082,624,656,,32.0,0,,,,,,,
46380,2226,21,10000089319,624,656,,32.0,0,,,,,,,
46381,2226,21,57289010076,624,656,,32.0,0,,,,,,,
46382,2226,21,56261260075,624,656,,32.0,0,,,,,,,
46383,2226,21,54610000076,624,656,,32.0,0,,,,,,,
46384,2226,21,52484270076,624,656,,32.0,0,,,,,,,
46385,2226,21,57729880076,624,656,,32.0,0,,,,,,,
46386,2226,21,58870211150,624,656,,32.0,0,,,,,,,
46387,2226,21,54850073133,624,656,,32.0,0,,,,,,,
46388,2226,21,53762800050,624,656,,32.0,0,,,,,,,
46389,2226,21,54767721076,624,656,,32.0,0,,,,,,,
46390,2226,21,55929011033,624,656,,32.0,0,,,,,,,
46391,2226,21,57457010076,624,656,,32.0,0,,,,,,,
46392,2226,21,52540022975,624,656,,32.0,0,,,,,,,
46393,2226,14,54589320576,531,596,,65.0,0,,,,,,,
46394,2226,14,54589314177,531,596,,65.0,0,,,,,,,
46395,2226,14,54589320578,531,596,,65.0,0,,,,,,,
46396,2226,14,54589371155,531,596,,65.0,0,,,,,,,
46397,2226,14,54100027032,531,596,,65.0,0,,,,,,,
46398,2226,14,54800140060,531,596,,65.0,0,,,,,,,
46399,2226,14,54589371175,531,596,,65.0,0,,,,,,,
46400,2226,14,53620010028,531,596,,65.0,0,,,,,,,
46401,2226,14,54100010032,531,596,,65.0,0,,,,,,,
46402,2226,14,52150000050,531,596,,65.0,0,,,,,,,
46403,2226,14,10000085433,531,596,,65.0,0,,,,,,,
46404,2226,14,51111131075,531,596,,65.0,0,,,,,,,
46405,2226,14,51111131077,531,596,,65.0,0,,,,,,,
46406,2226,14,51111120076,531,596,,65.0,0,,,,,,,
46407,2226,14,54589399250,531,596,,65.0,0,,,,,,,
46408,2226,14,54589353176,531,596,,65.0,0,,,,,,,
46409,2226,14,54589353178,531,596,,65.0,0,,,,,,,
46410,2226,14,54100024032,531,596,,65.0,0,,,,,,,
46411,2226,14,54800110055,531,596,,65.0,0,,,,,,,
46412,2226,14,54589399275,531,596,,65.0,0,,,,,,,
46413,2226,14,54589399276,531,596,,65.0,0,,,,,,,
46414,2226,14,51111124076,531,596,,65.0,0,,,,,,,
46415,2226,14,54589399278,531,596,,65.0,0,,,,,,,
46416,2226,14,51111124078,531,596,,65.0,0,,,,,,,
46417,2226,14,50052110076,531,596,,65.0,0,,,,,,,
46418,2226,14,54589314175,531,596,,65.0,0,,,,,,,
46419,2226,20,54100014076,615,685,,70.0,0,,,,,,,
46420,2226,20,50834600078,615,685,,70.0,0,,,,,,,
46421,2226,20,54589371155,615,685,,70.0,0,,,,,,,
46422,2226,20,54100027032,615,685,,70.0,0,,,,,,,
46423,2226,20,51111122076,615,685,,70.0,0,,,,,,,
46424,2226,20,51111122077,615,685,,70.0,0,,,,,,,
46425,2226,20,57940033055,615,685,,70.0,0,,,,,,,
46426,2226,20,54589371176,615,685,,70.0,0,,,,,,,
46427,2226,20,53620010028,615,685,,70.0,0,,,,,,,
46428,2226,20,51111131075,615,685,,70.0,0,,,,,,,
46429,2226,20,51111131077,615,685,,70.0,0,,,,,,,
46430,2226,20,51111120076,615,685,,70.0,0,,,,,,,
46431,2226,20,51111120078,615,685,,70.0,0,,,,,,,
46432,2226,20,54589399255,615,685,,70.0,0,,,,,,,
46433,2226,20,54589321176,615,685,,70.0,0,,,,,,,
46434,2226,20,54589321177,615,685,,70.0,0,,,,,,,
46435,2226,20,54589353176,615,685,,70.0,0,,,,,,,
46436,2226,20,54589353178,615,685,,70.0,0,,,,,,,
46437,2226,20,54100024032,615,685,,70.0,0,,,,,,,
46438,2226,20,54800110055,615,685,,70.0,0,,,,,,,
46439,2226,20,54589399275,615,685,,70.0,0,,,,,,,
46440,2226,20,54589399277,615,685,,70.0,0,,,,,,,
46441,2226,20,50052110076,615,685,,70.0,0,,,,,,,
46442,2226,20,50052110078,615,685,,70.0,0,,,,,,,
46443,2228,11,52500060033,477,523,,46.0,0,,,,,,,
46444,2228,11,55150000034,477,523,,46.0,0,,,,,,,
46445,2228,11,51920034051,477,523,,46.0,0,,,,,,,
46446,2228,11,55113100076,477,523,,46.0,0,,,,,,,
46447,2228,11,54310000076,477,523,,46.0,0,,,,,,,
46448,2228,11,54171600078,477,523,,46.0,0,,,,,,,
46449,2228,11,57033040050,477,523,,46.0,0,,,,,,,
46450,2228,11,57166211133,477,523,,46.0,0,,,,,,,
46451,2228,11,57418211676,477,523,,46.0,0,,,,,,,
46452,2228,11,57940062040,477,523,,46.0,0,,,,,,,
46453,2228,11,53600050042,477,523,,46.0,0,,,,,,,
46454,2228,11,53500051576,477,523,,46.0,0,,,,,,,
46455,2228,11,57008510013,477,523,,46.0,0,,,,,,,
46456,2230,16,51254600033,561,593,,32.0,0,,,,,,,
46457,2230,16,53600030082,561,593,,32.0,0,,,,,,,
46458,2230,16,52270011076,561,593,,32.0,0,,,,,,,
46459,2230,16,56382410076,561,593,,32.0,0,,,,,,,
46460,2230,16,10000085482,561,593,,32.0,0,,,,,,,
46461,2230,16,55310000076,561,593,,32.0,0,,,,,,,
46462,2230,16,53500000076,561,593,,32.0,0,,,,,,,
46463,2230,16,53700048076,561,593,,32.0,0,,,,,,,
46464,2230,16,50099700082,561,593,,32.0,0,,,,,,,
46465,2230,16,50076613076,561,593,,32.0,0,,,,,,,
46466,2230,16,57124921076,561,593,,32.0,0,,,,,,,
46467,2230,16,57418211676,561,593,,32.0,0,,,,,,,
46468,2230,16,10000085436,561,593,,32.0,0,,,,,,,
46469,2231,19,57007451076,603,635,,32.0,0,Age Group3,X,Level11,Homeowner,Group5,2,None/Unknown
46470,2231,19,51500050013,603,635,,32.0,0,Age Group3,X,Level11,Homeowner,Group5,2,None/Unknown
46471,2231,19,53600010087,603,635,620.0,17.0,1,Age Group3,X,Level11,Homeowner,Group5,2,None/Unknown
46472,2231,19,51500050033,603,635,,32.0,0,Age Group3,X,Level11,Homeowner,Group5,2,None/Unknown
46473,2231,19,57007440082,603,635,,32.0,0,Age Group3,X,Level11,Homeowner,Group5,2,None/Unknown
46474,2231,19,55220010013,603,635,,32.0,0,Age Group3,X,Level11,Homeowner,Group5,2,None/Unknown
46475,2231,19,57007461076,603,635,,32.0,0,Age Group3,X,Level11,Homeowner,Group5,2,None/Unknown
46476,2231,19,53700048182,603,635,,32.0,0,Age Group3,X,Level11,Homeowner,Group5,2,None/Unknown
46477,2231,19,57410101082,603,635,,32.0,0,Age Group3,X,Level11,Homeowner,Group5,2,None/Unknown
46478,2231,19,50008710076,603,635,,32.0,0,Age Group3,X,Level11,Homeowner,Group5,2,None/Unknown
46479,2231,19,51300010013,603,635,,32.0,0,Age Group3,X,Level11,Homeowner,Group5,2,None/Unknown
46480,2233,4,54420933024,372,404,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46481,2233,4,10000089061,372,404,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46482,2233,4,54300026150,372,404,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46483,2233,4,52277610055,372,404,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46484,2233,4,55000081033,372,404,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46485,2233,4,51514111050,372,404,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46486,2233,4,51111540076,372,404,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46487,2233,4,53450050033,372,404,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46488,2233,4,54759930033,372,404,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46489,2233,4,52800051060,372,404,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46490,2233,4,55272918040,372,404,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46491,2233,4,10000085371,372,404,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46492,2233,5,53600010082,377,411,,34.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46493,2233,5,50813700076,377,411,,34.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46494,2233,5,56025876174,377,411,,34.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46495,2233,5,55000051087,377,411,,34.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46496,2233,5,51300010013,377,411,,34.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46497,2233,5,55220010013,377,411,,34.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46498,2233,5,53700048182,377,411,,34.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46499,2233,5,57007440087,377,411,,34.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46500,2233,5,58374400087,377,411,,34.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46501,2233,5,57410101082,377,411,,34.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46502,2233,5,51500050013,377,411,,34.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46503,2233,12,57790000032,477,509,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46504,2233,12,51800015033,477,509,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46505,2233,12,54470031076,477,509,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46506,2233,12,51630015176,477,509,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46507,2233,12,51600045033,477,509,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46508,2233,12,54240020076,477,509,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46509,2233,12,52100023024,477,509,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46510,2233,12,10000089073,477,509,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46511,2233,12,51800000050,477,509,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46512,2233,12,53800050033,477,509,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46513,2233,12,54300010033,477,509,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46514,2233,12,52529311476,477,509,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46515,2233,12,10000089075,477,509,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46516,2233,12,10000089074,477,509,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46517,2233,12,57680000025,477,509,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46518,2233,16,51254600033,561,593,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46519,2233,16,53600030082,561,593,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46520,2233,16,52270011076,561,593,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46521,2233,16,56382410076,561,593,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46522,2233,16,10000085482,561,593,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46523,2233,16,55310000076,561,593,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46524,2233,16,53500000076,561,593,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46525,2233,16,53700048076,561,593,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46526,2233,16,50099700082,561,593,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46527,2233,16,50076613076,561,593,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46528,2233,16,57124921076,561,593,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46529,2233,16,57418211676,561,593,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46530,2233,16,10000085436,561,593,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46531,2233,22,51450050050,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46532,2233,22,55150081028,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46533,2233,22,54132220050,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46534,2233,22,57045970076,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46535,2233,22,52100000031,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46536,2233,22,55150081060,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46537,2233,22,54400021032,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46538,2233,22,52113100077,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46539,2233,22,55100090033,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46540,2233,22,54850010033,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46541,2233,22,51800000050,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46542,2233,22,51312010033,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46543,2233,22,52800031032,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46544,2233,22,56233833793,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46545,2233,22,57797520075,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46546,2233,22,54450000076,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46547,2233,22,57100771033,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46548,2233,22,10000089316,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46549,2233,22,10000085486,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46550,2233,22,10000085487,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46551,2233,22,52732670076,624,656,,32.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46552,2233,23,54400000032,646,684,,38.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46553,2233,23,55200017313,646,684,646.0,0.0,1,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46554,2233,23,54060060033,646,684,,38.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46555,2233,23,55100000033,646,684,,38.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46556,2233,23,57027211076,646,684,,38.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46557,2233,23,53000000036,646,684,,38.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46558,2233,23,55928320070,646,684,,38.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46559,2233,23,55420811176,646,684,,38.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46560,2233,23,51380040009,646,684,,38.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46561,2233,23,50057331082,646,684,,38.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46562,2233,23,51200000076,646,684,,38.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46563,2233,23,59108312076,646,684,,38.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46564,2233,23,54850010033,646,684,,38.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46565,2233,23,52840000082,646,684,646.0,0.0,1,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46566,2233,23,10000085491,646,684,,38.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
46567,2233,23,50000540082,646,684,,38.0,0,Age Group2,Z,Level9,Homeowner,Group2,1,None/Unknown
